T,Age,Education,Black (0/1),Hispanic (0/1),Married (0/1),Nodegree (0/1),RE75,RE78
0.000000,30.000000,15.000000,0.000000,0.000000,1.000000,0.000000,27570.968000,29554.531000
0.000000,39.000000,12.000000,0.000000,0.000000,1.000000,0.000000,27750.000000,6354.224300
0.000000,30.000000,16.000000,0.000000,0.000000,1.000000,0.000000,28197.581000,29554.531000
0.000000,50.000000,12.000000,0.000000,0.000000,1.000000,0.000000,30077.419000,26599.078000
0.000000,29.000000,17.000000,0.000000,0.000000,0.000000,0.000000,28503.726000,29315.140000
0.000000,29.000000,15.000000,0.000000,0.000000,1.000000,0.000000,19693.548000,32509.985000
0.000000,27.000000,12.000000,0.000000,0.000000,1.000000,0.000000,29540.323000,35465.438000
0.000000,31.000000,12.000000,0.000000,1.000000,1.000000,0.000000,6982.258100,17732.719000
0.000000,31.000000,12.000000,0.000000,1.000000,1.000000,0.000000,6982.258100,17732.719000
0.000000,29.000000,12.000000,0.000000,0.000000,1.000000,0.000000,20588.710000,42854.071000
0.000000,27.000000,16.000000,0.000000,0.000000,1.000000,0.000000,22200.000000,19210.445000
0.000000,26.000000,17.000000,1.000000,0.000000,0.000000,0.000000,25243.548000,20392.627000
0.000000,42.000000,17.000000,0.000000,0.000000,1.000000,0.000000,31330.645000,36943.164000
0.000000,24.000000,12.000000,1.000000,0.000000,1.000000,0.000000,31688.710000,33839.939000
0.000000,48.000000,12.000000,1.000000,0.000000,1.000000,0.000000,22558.065000,36943.164000
0.000000,25.000000,13.000000,0.000000,0.000000,1.000000,0.000000,28197.581000,22165.899000
0.000000,21.000000,12.000000,1.000000,0.000000,1.000000,0.000000,16560.484000,20688.172000
0.000000,48.000000,12.000000,0.000000,0.000000,1.000000,0.000000,25064.516000,23643.625000
0.000000,50.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,27337.942000
0.000000,28.000000,17.000000,0.000000,0.000000,1.000000,0.000000,27750.000000,51720.430000
0.000000,29.000000,17.000000,0.000000,0.000000,0.000000,0.000000,29182.258000,26599.078000
0.000000,33.000000,17.000000,0.000000,0.000000,1.000000,0.000000,31867.742000,28815.668000
0.000000,52.000000,12.000000,0.000000,0.000000,1.000000,0.000000,24706.452000,32509.985000
0.000000,22.000000,12.000000,0.000000,0.000000,1.000000,0.000000,14322.581000,32509.985000
0.000000,43.000000,12.000000,0.000000,0.000000,1.000000,0.000000,25064.516000,29554.531000
0.000000,34.000000,13.000000,0.000000,0.000000,1.000000,0.000000,25064.516000,31032.258000
0.000000,46.000000,12.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,28076.805000
0.000000,31.000000,17.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,28.000000,13.000000,0.000000,0.000000,1.000000,0.000000,20588.710000,23578.605000
0.000000,44.000000,12.000000,1.000000,0.000000,1.000000,0.000000,21483.871000,22609.217000
0.000000,25.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,28520.123000
0.000000,29.000000,14.000000,0.000000,0.000000,1.000000,0.000000,22099.742000,29644.673000
0.000000,24.000000,16.000000,0.000000,0.000000,0.000000,0.000000,22200.000000,25712.442000
0.000000,31.000000,12.000000,0.000000,0.000000,1.000000,0.000000,22379.032000,0.000000
0.000000,40.000000,12.000000,1.000000,0.000000,1.000000,0.000000,23274.194000,38420.891000
0.000000,30.000000,17.000000,0.000000,0.000000,1.000000,0.000000,25064.516000,20688.172000
0.000000,26.000000,16.000000,1.000000,0.000000,1.000000,0.000000,25064.516000,32509.985000
0.000000,32.000000,12.000000,0.000000,0.000000,1.000000,0.000000,25064.516000,16254.992000
0.000000,26.000000,15.000000,0.000000,0.000000,1.000000,0.000000,25064.516000,28815.668000
0.000000,28.000000,16.000000,0.000000,0.000000,1.000000,0.000000,25064.516000,31032.258000
0.000000,54.000000,13.000000,0.000000,0.000000,1.000000,0.000000,25422.581000,24382.488000
0.000000,30.000000,14.000000,0.000000,0.000000,1.000000,0.000000,25780.645000,31032.258000
0.000000,33.000000,14.000000,0.000000,0.000000,1.000000,0.000000,25959.677000,24382.488000
0.000000,33.000000,12.000000,0.000000,0.000000,1.000000,0.000000,25959.677000,27846.280000
0.000000,26.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26496.774000,32509.985000
0.000000,44.000000,13.000000,0.000000,0.000000,1.000000,0.000000,26774.274000,35465.438000
0.000000,49.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,26599.078000
0.000000,55.000000,17.000000,1.000000,0.000000,1.000000,0.000000,26854.839000,17806.605000
0.000000,28.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,22165.899000
0.000000,45.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,25121.352000
0.000000,30.000000,14.000000,1.000000,0.000000,1.000000,0.000000,26892.435000,20688.172000
0.000000,40.000000,12.000000,0.000000,0.000000,1.000000,0.000000,27008.806000,25440.541000
0.000000,27.000000,17.000000,0.000000,0.000000,1.000000,0.000000,27750.000000,26599.078000
0.000000,51.000000,16.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,28076.805000
0.000000,51.000000,16.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,28076.805000
0.000000,43.000000,12.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,25121.352000
0.000000,37.000000,12.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,0.000000
0.000000,37.000000,12.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,0.000000
0.000000,38.000000,14.000000,0.000000,0.000000,1.000000,0.000000,29046.194000,27929.032000
0.000000,36.000000,16.000000,0.000000,0.000000,0.000000,0.000000,30256.452000,30736.713000
0.000000,27.000000,13.000000,1.000000,0.000000,1.000000,0.000000,30435.484000,24973.579000
0.000000,21.000000,12.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,31978.003000
0.000000,25.000000,14.000000,0.000000,0.000000,0.000000,0.000000,32225.806000,31032.258000
0.000000,33.000000,13.000000,0.000000,0.000000,1.000000,0.000000,41177.419000,38420.891000
0.000000,38.000000,14.000000,0.000000,0.000000,1.000000,0.000000,68032.258000,26599.078000
0.000000,32.000000,16.000000,0.000000,0.000000,1.000000,0.000000,29540.323000,33987.711000
0.000000,27.000000,12.000000,0.000000,0.000000,0.000000,0.000000,27212.903000,32509.985000
0.000000,24.000000,17.000000,0.000000,0.000000,0.000000,0.000000,27570.968000,32509.985000
0.000000,43.000000,12.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,32509.985000
0.000000,26.000000,17.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,49651.613000
0.000000,33.000000,12.000000,0.000000,0.000000,1.000000,0.000000,25422.581000,22756.989000
0.000000,34.000000,14.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,36943.164000
0.000000,28.000000,12.000000,0.000000,0.000000,1.000000,0.000000,29540.323000,32509.985000
0.000000,41.000000,12.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,32509.985000
0.000000,25.000000,12.000000,0.000000,0.000000,1.000000,0.000000,31062.097000,28076.805000
0.000000,28.000000,17.000000,0.000000,0.000000,1.000000,0.000000,31151.613000,31032.258000
0.000000,26.000000,13.000000,1.000000,0.000000,1.000000,0.000000,37596.774000,58653.923000
0.000000,28.000000,17.000000,0.000000,0.000000,1.000000,0.000000,25422.581000,26451.306000
0.000000,53.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,0.000000
0.000000,55.000000,12.000000,0.000000,0.000000,1.000000,0.000000,33206.903000,31771.121000
0.000000,29.000000,14.000000,0.000000,0.000000,1.000000,0.000000,21125.806000,23348.080000
0.000000,39.000000,14.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,31032.258000
0.000000,31.000000,16.000000,0.000000,0.000000,1.000000,0.000000,28915.500000,32509.985000
0.000000,25.000000,16.000000,0.000000,0.000000,1.000000,0.000000,29540.323000,32509.985000
0.000000,25.000000,14.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,10935.177000
0.000000,29.000000,16.000000,0.000000,0.000000,1.000000,0.000000,32225.806000,42854.071000
0.000000,29.000000,16.000000,1.000000,0.000000,1.000000,0.000000,32225.806000,29554.531000
0.000000,27.000000,14.000000,0.000000,0.000000,1.000000,0.000000,32225.806000,39898.618000
0.000000,34.000000,16.000000,0.000000,0.000000,1.000000,0.000000,32583.871000,35465.438000
0.000000,45.000000,12.000000,0.000000,0.000000,1.000000,0.000000,28263.823000,29258.986000
0.000000,28.000000,12.000000,0.000000,0.000000,1.000000,0.000000,20588.710000,34135.484000
0.000000,43.000000,16.000000,0.000000,0.000000,1.000000,0.000000,27929.032000,26953.733000
0.000000,54.000000,12.000000,0.000000,0.000000,1.000000,0.000000,35806.452000,31032.258000
0.000000,29.000000,16.000000,0.000000,0.000000,1.000000,0.000000,29540.323000,0.000000
0.000000,55.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26409.048000,29369.816000
0.000000,55.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26409.048000,29369.816000
0.000000,29.000000,12.000000,1.000000,0.000000,0.000000,0.000000,15396.774000,31032.258000
0.000000,50.000000,12.000000,1.000000,0.000000,1.000000,0.000000,17903.226000,25121.352000
0.000000,24.000000,12.000000,0.000000,0.000000,1.000000,0.000000,21304.839000,19242.955000
0.000000,26.000000,12.000000,0.000000,0.000000,1.000000,0.000000,28287.097000,38420.891000
0.000000,41.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30293.395000
0.000000,47.000000,17.000000,0.000000,0.000000,1.000000,0.000000,20230.645000,42410.753000
0.000000,28.000000,17.000000,0.000000,0.000000,1.000000,0.000000,21483.871000,19210.445000
0.000000,42.000000,12.000000,0.000000,0.000000,1.000000,0.000000,22379.032000,28490.568000
0.000000,37.000000,12.000000,1.000000,0.000000,1.000000,0.000000,22379.032000,19210.445000
0.000000,37.000000,12.000000,1.000000,0.000000,1.000000,0.000000,22379.032000,19210.445000
0.000000,48.000000,16.000000,0.000000,0.000000,1.000000,0.000000,23274.194000,0.000000
0.000000,21.000000,12.000000,0.000000,0.000000,1.000000,0.000000,24169.355000,28815.668000
0.000000,46.000000,12.000000,0.000000,0.000000,1.000000,0.000000,24214.113000,33987.711000
0.000000,29.000000,12.000000,0.000000,0.000000,1.000000,0.000000,25959.677000,35465.438000
0.000000,38.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26496.774000,30191.432000
0.000000,28.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,35465.438000
0.000000,38.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,31032.258000
0.000000,53.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,26599.078000
0.000000,46.000000,12.000000,0.000000,0.000000,1.000000,0.000000,27033.871000,27781.260000
0.000000,46.000000,12.000000,0.000000,0.000000,1.000000,0.000000,27033.871000,27781.260000
0.000000,33.000000,16.000000,0.000000,0.000000,1.000000,0.000000,27750.000000,96052.227000
0.000000,34.000000,12.000000,0.000000,0.000000,1.000000,0.000000,27912.919000,11821.813000
0.000000,35.000000,17.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,28076.805000
0.000000,53.000000,12.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,29554.531000
0.000000,26.000000,12.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,33987.711000
0.000000,26.000000,16.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,35022.120000
0.000000,50.000000,13.000000,0.000000,0.000000,1.000000,0.000000,29540.323000,28076.805000
0.000000,46.000000,12.000000,1.000000,0.000000,1.000000,0.000000,30435.484000,22165.899000
0.000000,43.000000,14.000000,0.000000,0.000000,0.000000,0.000000,30435.484000,29554.531000
0.000000,26.000000,14.000000,0.000000,0.000000,0.000000,0.000000,30435.484000,29554.531000
0.000000,33.000000,17.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,31032.258000
0.000000,33.000000,17.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,19210.445000
0.000000,42.000000,12.000000,0.000000,0.000000,1.000000,0.000000,30437.274000,26007.988000
0.000000,34.000000,12.000000,0.000000,0.000000,1.000000,0.000000,30793.548000,31180.031000
0.000000,34.000000,12.000000,0.000000,0.000000,1.000000,0.000000,30793.548000,31180.031000
0.000000,34.000000,17.000000,0.000000,0.000000,1.000000,0.000000,31330.645000,25712.442000
0.000000,37.000000,17.000000,0.000000,0.000000,1.000000,0.000000,31330.645000,33987.711000
0.000000,34.000000,17.000000,0.000000,0.000000,1.000000,0.000000,32225.806000,32672.535000
0.000000,37.000000,12.000000,1.000000,0.000000,1.000000,0.000000,32225.806000,44331.797000
0.000000,26.000000,17.000000,0.000000,0.000000,1.000000,0.000000,32225.806000,35465.438000
0.000000,36.000000,17.000000,0.000000,0.000000,1.000000,0.000000,34911.290000,32509.985000
0.000000,28.000000,14.000000,0.000000,0.000000,0.000000,0.000000,35448.387000,33987.711000
0.000000,31.000000,12.000000,0.000000,0.000000,1.000000,0.000000,35806.452000,39159.754000
0.000000,25.000000,14.000000,0.000000,0.000000,1.000000,0.000000,35806.452000,33839.939000
0.000000,31.000000,14.000000,0.000000,0.000000,1.000000,0.000000,35806.452000,56153.610000
0.000000,28.000000,12.000000,0.000000,0.000000,1.000000,0.000000,41177.419000,47287.250000
0.000000,34.000000,12.000000,0.000000,0.000000,1.000000,0.000000,42967.742000,31032.258000
0.000000,47.000000,14.000000,1.000000,0.000000,1.000000,0.000000,27750.000000,36647.619000
0.000000,35.000000,12.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,29554.531000
0.000000,35.000000,15.000000,1.000000,0.000000,1.000000,0.000000,34098.484000,19062.673000
0.000000,35.000000,15.000000,1.000000,0.000000,1.000000,0.000000,34098.484000,19062.673000
0.000000,31.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,29554.531000
0.000000,24.000000,12.000000,0.000000,0.000000,1.000000,0.000000,30883.065000,32509.985000
0.000000,28.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,27.000000,16.000000,0.000000,0.000000,1.000000,0.000000,30793.548000,51720.430000
0.000000,47.000000,12.000000,0.000000,0.000000,1.000000,0.000000,33312.532000,15072.811000
0.000000,47.000000,12.000000,0.000000,0.000000,1.000000,0.000000,33312.532000,15072.811000
0.000000,37.000000,14.000000,0.000000,1.000000,1.000000,0.000000,26854.839000,26554.747000
0.000000,22.000000,14.000000,0.000000,0.000000,1.000000,0.000000,20588.710000,27485.714000
0.000000,47.000000,12.000000,0.000000,0.000000,1.000000,0.000000,23274.194000,25860.215000
0.000000,32.000000,14.000000,0.000000,0.000000,1.000000,0.000000,24169.355000,22165.899000
0.000000,29.000000,15.000000,0.000000,0.000000,0.000000,0.000000,28645.161000,44331.797000
0.000000,27.000000,16.000000,0.000000,0.000000,0.000000,0.000000,31330.645000,36943.164000
0.000000,37.000000,14.000000,0.000000,0.000000,1.000000,0.000000,44758.065000,81274.962000
0.000000,37.000000,14.000000,0.000000,0.000000,1.000000,0.000000,44758.065000,81274.962000
0.000000,43.000000,12.000000,0.000000,0.000000,1.000000,0.000000,23811.290000,31032.258000
0.000000,43.000000,12.000000,0.000000,0.000000,1.000000,0.000000,23811.290000,31032.258000
0.000000,34.000000,12.000000,0.000000,0.000000,1.000000,0.000000,24885.484000,24678.034000
0.000000,30.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,14777.266000
0.000000,39.000000,16.000000,0.000000,0.000000,0.000000,0.000000,28645.161000,33987.711000
0.000000,35.000000,16.000000,0.000000,0.000000,1.000000,0.000000,29540.323000,37120.492000
0.000000,28.000000,12.000000,0.000000,0.000000,1.000000,0.000000,32941.935000,36204.301000
0.000000,32.000000,12.000000,0.000000,0.000000,1.000000,0.000000,35806.452000,23052.535000
0.000000,26.000000,12.000000,0.000000,0.000000,1.000000,0.000000,39387.097000,39898.618000
0.000000,30.000000,12.000000,1.000000,0.000000,1.000000,0.000000,35448.387000,48247.773000
0.000000,27.000000,12.000000,0.000000,0.000000,1.000000,0.000000,25064.516000,31908.550000
0.000000,27.000000,16.000000,0.000000,0.000000,1.000000,0.000000,26317.742000,25860.215000
0.000000,28.000000,12.000000,0.000000,0.000000,1.000000,0.000000,28824.194000,39898.618000
0.000000,39.000000,12.000000,0.000000,0.000000,1.000000,0.000000,32583.871000,34726.575000
0.000000,28.000000,15.000000,1.000000,0.000000,1.000000,0.000000,33486.194000,30828.332000
0.000000,48.000000,12.000000,0.000000,0.000000,1.000000,0.000000,29269.984000,34753.174000
0.000000,48.000000,14.000000,0.000000,0.000000,1.000000,0.000000,34732.258000,32509.985000
0.000000,37.000000,17.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,27939.376000
0.000000,49.000000,17.000000,0.000000,0.000000,1.000000,0.000000,31867.742000,35465.438000
0.000000,25.000000,15.000000,0.000000,0.000000,1.000000,0.000000,41177.419000,35465.438000
0.000000,27.000000,15.000000,0.000000,0.000000,1.000000,0.000000,34016.129000,43001.843000
0.000000,51.000000,17.000000,0.000000,1.000000,1.000000,0.000000,0.000000,88663.594000
0.000000,24.000000,15.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,26599.078000
0.000000,31.000000,17.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,32509.985000
0.000000,45.000000,12.000000,0.000000,0.000000,1.000000,0.000000,27391.935000,25564.670000
0.000000,45.000000,12.000000,0.000000,0.000000,1.000000,0.000000,27391.935000,25564.670000
0.000000,39.000000,14.000000,0.000000,0.000000,1.000000,0.000000,27750.000000,47287.250000
0.000000,39.000000,14.000000,0.000000,0.000000,1.000000,0.000000,27750.000000,47287.250000
0.000000,25.000000,17.000000,0.000000,0.000000,1.000000,0.000000,28249.500000,35561.490000
0.000000,53.000000,17.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,27929.032000
0.000000,26.000000,16.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,35465.438000
0.000000,31.000000,12.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,27337.942000
0.000000,32.000000,17.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,28076.805000
0.000000,48.000000,17.000000,0.000000,0.000000,1.000000,0.000000,29540.323000,32951.825000
0.000000,47.000000,17.000000,0.000000,0.000000,0.000000,0.000000,29540.323000,29258.986000
0.000000,44.000000,16.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,19210.445000
0.000000,41.000000,16.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,20688.172000
0.000000,44.000000,16.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,33987.711000
0.000000,52.000000,17.000000,0.000000,0.000000,1.000000,0.000000,31293.048000,32509.985000
0.000000,40.000000,12.000000,0.000000,0.000000,1.000000,0.000000,31330.645000,27633.487000
0.000000,52.000000,12.000000,0.000000,0.000000,0.000000,0.000000,32225.806000,32509.985000
0.000000,53.000000,16.000000,0.000000,0.000000,1.000000,0.000000,32225.806000,32509.985000
0.000000,42.000000,16.000000,0.000000,0.000000,1.000000,0.000000,32225.806000,32214.439000
0.000000,39.000000,14.000000,0.000000,0.000000,1.000000,0.000000,32569.548000,31020.436000
0.000000,42.000000,17.000000,0.000000,0.000000,1.000000,0.000000,32762.903000,39159.754000
0.000000,31.000000,14.000000,0.000000,0.000000,1.000000,0.000000,34016.129000,38986.860000
0.000000,47.000000,14.000000,0.000000,0.000000,1.000000,0.000000,34016.129000,25150.906000
0.000000,51.000000,16.000000,0.000000,0.000000,1.000000,0.000000,35448.387000,44331.797000
0.000000,44.000000,13.000000,0.000000,0.000000,1.000000,0.000000,35806.452000,36943.164000
0.000000,35.000000,14.000000,0.000000,0.000000,1.000000,0.000000,36630.000000,42854.071000
0.000000,44.000000,16.000000,1.000000,0.000000,1.000000,0.000000,30621.677000,23495.853000
0.000000,46.000000,12.000000,0.000000,0.000000,1.000000,0.000000,25780.645000,17437.174000
0.000000,32.000000,14.000000,0.000000,0.000000,1.000000,0.000000,31330.645000,70930.876000
0.000000,29.000000,16.000000,0.000000,0.000000,1.000000,0.000000,26640.000000,24825.806000
0.000000,38.000000,17.000000,0.000000,0.000000,0.000000,0.000000,33300.000000,33805.951000
0.000000,26.000000,14.000000,0.000000,0.000000,1.000000,0.000000,29898.387000,28032.473000
0.000000,43.000000,16.000000,0.000000,0.000000,1.000000,0.000000,31330.645000,33987.711000
0.000000,45.000000,16.000000,0.000000,0.000000,0.000000,0.000000,31330.645000,31401.690000
0.000000,34.000000,17.000000,0.000000,0.000000,0.000000,0.000000,44758.065000,9161.904800
0.000000,49.000000,14.000000,0.000000,0.000000,1.000000,0.000000,14322.581000,24530.261000
0.000000,27.000000,17.000000,0.000000,0.000000,1.000000,0.000000,25064.516000,36943.164000
0.000000,26.000000,16.000000,0.000000,0.000000,1.000000,0.000000,27750.000000,32509.985000
0.000000,41.000000,16.000000,0.000000,0.000000,1.000000,0.000000,31330.645000,0.000000
0.000000,43.000000,14.000000,0.000000,0.000000,1.000000,0.000000,31420.161000,31032.258000
0.000000,28.000000,13.000000,0.000000,0.000000,1.000000,0.000000,31688.710000,40637.481000
0.000000,28.000000,12.000000,1.000000,0.000000,1.000000,0.000000,32225.806000,39898.618000
0.000000,27.000000,16.000000,0.000000,0.000000,1.000000,0.000000,32225.806000,39159.754000
0.000000,32.000000,12.000000,0.000000,0.000000,1.000000,0.000000,32225.806000,32509.985000
0.000000,31.000000,12.000000,0.000000,0.000000,1.000000,0.000000,32225.806000,32509.985000
0.000000,38.000000,17.000000,0.000000,0.000000,0.000000,0.000000,32225.806000,43297.389000
0.000000,43.000000,12.000000,0.000000,0.000000,0.000000,0.000000,33479.032000,33987.711000
0.000000,34.000000,17.000000,0.000000,0.000000,1.000000,0.000000,34016.129000,33987.711000
0.000000,22.000000,14.000000,0.000000,0.000000,1.000000,0.000000,41177.419000,32509.985000
0.000000,50.000000,14.000000,0.000000,0.000000,1.000000,0.000000,27889.645000,27314.298000
0.000000,44.000000,14.000000,0.000000,0.000000,1.000000,0.000000,29540.323000,26952.255000
0.000000,53.000000,12.000000,0.000000,0.000000,1.000000,0.000000,31509.677000,18914.900000
0.000000,47.000000,12.000000,0.000000,0.000000,1.000000,0.000000,27750.000000,18914.900000
0.000000,47.000000,12.000000,0.000000,0.000000,1.000000,0.000000,27750.000000,18914.900000
0.000000,41.000000,16.000000,1.000000,0.000000,1.000000,0.000000,23274.194000,22165.899000
0.000000,41.000000,16.000000,1.000000,0.000000,1.000000,0.000000,23274.194000,22165.899000
0.000000,41.000000,16.000000,1.000000,0.000000,1.000000,0.000000,23274.194000,22165.899000
0.000000,48.000000,16.000000,0.000000,0.000000,1.000000,0.000000,26058.145000,31918.894000
0.000000,48.000000,16.000000,0.000000,0.000000,1.000000,0.000000,26058.145000,31918.894000
0.000000,36.000000,13.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,28372.350000
0.000000,49.000000,12.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,32580.916000
0.000000,33.000000,17.000000,1.000000,0.000000,1.000000,0.000000,29540.323000,17732.719000
0.000000,49.000000,14.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,29554.531000
0.000000,36.000000,12.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,31032.258000
0.000000,50.000000,17.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,25860.215000
0.000000,36.000000,12.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,41376.344000
0.000000,27.000000,16.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,0.000000
0.000000,52.000000,16.000000,0.000000,0.000000,1.000000,0.000000,30793.548000,28815.668000
0.000000,38.000000,12.000000,0.000000,0.000000,1.000000,0.000000,31330.645000,31771.121000
0.000000,25.000000,14.000000,0.000000,0.000000,1.000000,0.000000,31330.645000,35760.983000
0.000000,33.000000,17.000000,0.000000,0.000000,1.000000,0.000000,31867.742000,35465.438000
0.000000,30.000000,12.000000,0.000000,0.000000,1.000000,0.000000,32046.774000,37682.028000
0.000000,53.000000,12.000000,0.000000,0.000000,1.000000,0.000000,32225.806000,33544.393000
0.000000,34.000000,12.000000,0.000000,0.000000,1.000000,0.000000,32583.871000,31032.258000
0.000000,36.000000,12.000000,0.000000,0.000000,1.000000,0.000000,33120.968000,33987.711000
0.000000,42.000000,13.000000,0.000000,0.000000,1.000000,0.000000,33120.968000,44331.797000
0.000000,34.000000,12.000000,0.000000,0.000000,1.000000,0.000000,34016.129000,32509.985000
0.000000,29.000000,17.000000,0.000000,0.000000,1.000000,0.000000,34016.129000,26980.332000
0.000000,52.000000,12.000000,0.000000,0.000000,1.000000,0.000000,34171.887000,28667.896000
0.000000,42.000000,14.000000,0.000000,0.000000,1.000000,0.000000,37596.774000,48764.977000
0.000000,53.000000,15.000000,0.000000,0.000000,1.000000,0.000000,37596.774000,38420.891000
0.000000,32.000000,13.000000,1.000000,0.000000,1.000000,0.000000,37596.774000,46891.220000
0.000000,39.000000,12.000000,0.000000,0.000000,1.000000,0.000000,39387.097000,28076.805000
0.000000,28.000000,16.000000,0.000000,0.000000,1.000000,0.000000,39387.097000,34726.575000
0.000000,28.000000,12.000000,1.000000,0.000000,1.000000,0.000000,26854.839000,25121.352000
0.000000,26.000000,14.000000,0.000000,0.000000,1.000000,0.000000,36032.032000,34559.591000
0.000000,25.000000,14.000000,1.000000,0.000000,1.000000,0.000000,17724.194000,25121.352000
0.000000,52.000000,12.000000,0.000000,0.000000,1.000000,0.000000,47622.581000,39011.982000
0.000000,35.000000,16.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,31032.258000
0.000000,44.000000,12.000000,0.000000,0.000000,1.000000,0.000000,32046.774000,35465.438000
0.000000,33.000000,15.000000,0.000000,0.000000,1.000000,0.000000,34016.129000,33248.848000
0.000000,29.000000,12.000000,0.000000,1.000000,1.000000,0.000000,26541.532000,39159.754000
0.000000,53.000000,16.000000,0.000000,0.000000,1.000000,0.000000,28645.161000,22165.899000
0.000000,26.000000,16.000000,0.000000,0.000000,1.000000,0.000000,32225.806000,36943.164000
0.000000,37.000000,17.000000,0.000000,0.000000,1.000000,0.000000,35806.452000,41376.344000
0.000000,45.000000,12.000000,0.000000,0.000000,1.000000,0.000000,35806.452000,31032.258000
0.000000,27.000000,17.000000,0.000000,0.000000,1.000000,0.000000,37596.774000,39307.527000
0.000000,38.000000,12.000000,1.000000,0.000000,1.000000,0.000000,23632.258000,19210.445000
0.000000,34.000000,13.000000,0.000000,0.000000,1.000000,0.000000,31509.677000,33396.621000
0.000000,34.000000,12.000000,0.000000,0.000000,1.000000,0.000000,30435.484000,39898.618000
0.000000,32.000000,14.000000,0.000000,0.000000,1.000000,0.000000,35788.548000,41376.344000
0.000000,32.000000,12.000000,0.000000,0.000000,0.000000,0.000000,32225.806000,27337.942000
0.000000,29.000000,14.000000,0.000000,0.000000,1.000000,0.000000,16112.903000,20688.172000
0.000000,38.000000,12.000000,1.000000,0.000000,1.000000,0.000000,25064.516000,36943.164000
0.000000,25.000000,14.000000,1.000000,0.000000,1.000000,0.000000,25601.613000,33101.075000
0.000000,35.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,32509.985000
0.000000,35.000000,12.000000,0.000000,0.000000,1.000000,0.000000,26854.839000,32509.985000
0.000000,31.000000,17.000000,0.000000,0.000000,1.000000,0.000000,31806.871000,62064.516000
0.000000,49.000000,12.000000,0.000000,0.000000,1.000000,0.000000,32225.806000,47287.250000
0.000000,55.000000,12.000000,0.000000,0.000000,1.000000,0.000000,32225.806000,25860.215000
0.000000,32.000000,12.000000,0.000000,0.000000,1.000000,0.000000,32225.806000,33987.711000
0.000000,46.000000,14.000000,0.000000,0.000000,1.000000,0.000000,33120.968000,33987.711000
